Street Number, Street Name, Zipcode, Price
1610, 6TH AVE, 90019, $1299000
9683, W OLYMPIC BLVD, 90212, $4150000
5915, MISSION GORGE RD, 92120, $12450000
631, RUBERTA AVE, 91201, $2000000
412, COCHRAN ST, 93065, $8800000
560, CASSELMAN ST, 91910, $2975000
1044, JUDAH ST, 94122, $2680000
2070, S MOUNTAIN VIEW AVE, 92802, $4200000
1169, E ASH AVE, 92831, $3405000
1356, GRAND AVE, 92109, $11000000
1267, 1ST ST, 95020, $8350000
30085, HAUN RD, 92584, $5141000
3413, 3/4 W BEVERLY BLVD, 90640, $550000
5679, CUSHING PKY, 94538, $29950000
9995, NEWFIELD RD, 95240, $998000
2725, NAGLEE RD, 95304, $6700000
2031, BACON ST, 92107, $3400000
4207, NORWOOD AVE, 95838, $2000000
560, HARVEST PARK DR, 94513, $1799900
2746, NAGLEE RD, 95304, $6700000
603, 1/2 EVERETT ST, 90026, $1300000
25130, HANCOCK AVE, 92562, $649000
20452, ANITA AVE, 94546, $16100000
2430, RAILROAD ST, 92880, $7689000
896, 1/2 EVERETT ST, 90026, $1300000
233, 1/2 EVERETT ST, 90026, $1300000
15, MCCOY PL, 93065, $4150000
1256, 1ST ST, 95020, $8350000
1356, HARRISON ST, 94103, $2295000
4047, E ASHLAN AVE, 93726, $4059000
802, S MOUNTAIN AVE, 91762, $8712000
7828, HAVEN AVE, 91730, $2060000
65, 1/2 EVERETT ST, 90026, $1300000
20444, ANITA AVE, 94546, $16100000
382, 1/2 EVERETT ST, 90026, $1300000
9625, CHARLEVILLE BLVD, 90212, $4850000
1632, KIDDER AVE, 94533, $2725000
818, S MOUNTAIN AVE, 91762, $8712000
3664, E HIGHLAND AVE, 92346, $5900000
715, BROADWAY ST, 94590, $2500000
615, N EUCLID AVE, 91762, $1600000
2337, STANWELL DR, 94520, $3000000
3600, W 5TH ST, 93030, $560000
17703, GRAND AVE, 92530, $449000
524, E ACACIA AVE, 92543, $530000
6590, STOCKTON BLVD, 95823, $1350000
4278, OLNEY ST, 92109, $1698000
4790, NORWOOD AVE, 95838, $1388000
3559, KETTNER BLVD, 92101, $11500000
148, S HARBOR BLVD, 92805, $545000
2176, THOMAS AVE, 92109, $1190000
231, COLUMBUS AVE, 94133, $2000000
2095, N ANGUS ST, 93703, $15800000
917, W 7TH ST, 93030, $299500
6943, ARCHIBALD AVE, 91701, $1790000
3551, S WESTERN AVE, 90018, $2995000
1924, HANCOCK ST, 92110, $3200000
777, LEVY RD, 95630, $5649000
10673, SAN SEVAINE WAY, 91752, $1982400
1808, ARNOLD INDUSTRIAL PL, 94520, $3000000
4801, ACADEMY ST, 92109, $1760000
2360, E BIDWELL ST, 95630, $3000000
142, W OLIVE AVE, 93257, $1325000
264, 1/2 EVERETT ST, 90026, $1300000
22543, SIOUX RD, 92308, $3750000
182, 1/2 EVERETT ST, 90026, $1300000
2374, PACIFIC AVE, 90806, $955000
607, E 3RD AVE, 94401, $16500000
721, BROADWAY ST, 94590, $2500000
9151, REHCO RD, 92121, $13800000
8139, ARROYO DR, 91770, $4098000
7985, S VAN NESS AVE, 90305, $1248100
3328, HARBOR VIEW DR, 92106, $4200000
420, N MAPLE AVE, 95336, $2250000
8788, CITRUS AVE, 92335, $399000
4721, HAWLEY BLVD, 92116, $16295000
2424, LAS POSITAS RD, 94551, $8350000
1718, ACTION AVE, 94559, $3100000
1310, 17TH ST, 90404, $2995000
2649, TAPO ST, 93063, $750000
732, 1/2 EVERETT ST, 90026, $1300000
2339, HILGARD AVE, 94709, $4849000
102, E NATOMA ST, 95630, $575000
3905, STATE ST, 93105, $10750000
155, W RICHMOND AVE, 94801, $1750000
4459, FANUEL ST, 92109, $7995000
7965, S VAN NESS AVE, 90305, $1248100
31, 29TH ST, 94110, $2600000
555, HARVEST PARK DR, 94513, $1799900
1150, SCOTT BLVD, 95050, $4950000
26813, CHERRY HILLS BLVD, 92586, $18500000
101, N GATEWAY DR, 93637, $5500000
5683, CUSHING PKY, 94538, $29950000
1529, E PALMDALE BLVD, 93550, $7725000
349, S CABRILLO AVE, 90731, $500000
746, E CHAPMAN AVE, 92866, $399900
1055, NEWPORT AVE, 90804, $4000000
1732, CANAL ST, 95340, $950000
252, S 7TH ST, 90640, $1050000
2625, CONEJO CENTER DR, 91320, $585000
5350, MONTEREY RD, 95020, $8500000
4370, MISSISSIPPI ST, 92104, $6700000
7155, 24TH ST, 95822, $6341000
450, 1/2 EVERETT ST, 90026, $1300000
639, TULLY RD, 95111, $5517589
11034, ATLANTIC AVE, 90262, $700000
4813, FIRESTONE BLVD, 90280, $950000
605, 1/2 EVERETT ST, 90026, $1300000
2253, DURFEE AVE, 91732, $4000000
109, N A ST, 93030, $1800000
2236, WHITTIER BLVD, 90023, $1595000
12617, KORNBLUM AVE, 90250, $3995000
4700, WHITTIER BLVD, 90022, $2500000
710, 1/2 EVERETT ST, 90026, $1300000
3280, E GAGE AVE, 90255, $695000
3672, W 5TH ST, 93030, $560000
11875, PIGEON PASS RD, 92557, $2900000
9011, FOLSOM BLVD, 95826, $650000
126, HUGHES RD, 95076, $10000000
2457, PURDUE AVE, 90064, $5995000
450, PETER PL, 93065, $2950000
6122, CAMINO VERDE DR, 95119, $9750000
1630, 35TH AVE, 94601, $1590000
1646, CAHUENGA BLVD, 90028, $8500000
158, CAPP ST, 94110, $14980000
6125, W BANNER ST, 95242, $1770720
171, S ANITA DR, 92868, $4130000
49, 1/2 EVERETT ST, 90026, $1300000
7227, SARANAC ST, 92115, $3000000
537, E CARLIN AVE, 90222, $1500000
1501, MESA DR, 92660, $5498001
7689, BECKER RD, 95618, $1130000
436, N VARNEY ST, 91502, $5995000
4540, MONUMENT SPRINGS DR, 95677, $599999
2955, N WILSON WAY, 95205, $1120980
461, S HARBOR BLVD, 90631, $12000000
3004, TELEGRAPH AVE, 94609, $5450000
2055, N ANGUS ST, 93703, $15800000
326, S CABRILLO AVE, 90731, $500000
435, E EUCLID AVE, 90222, $49950000
909, 1/2 EVERETT ST, 90026, $1300000
8212, COMMONWEALTH AVE, 90621, $3000000
3662, W 102ND ST, 90303, $4320000
3913, OCEANIC DR, 92056, $1250000
11220, OLD RIVER SCHOOL RD, 90241, $1295000
8201, COMMONWEALTH AVE, 90621, $3000000
124, HIAWATHA AVE, 95062, $6250000
2102, VAN NESS AVE, 94109, $15000000
9241, IRVINE BLVD, 92618, $4650000
2418, LAS POSITAS RD, 94551, $8350000
153, E CLARK AVE, 93455, $1788888
1551, REPORT AVE, 95205, $799000
9899, GARDEN GROVE BLVD, 92641, $4700000
344, S CABRILLO AVE, 90731, $500000
3709, ROLLE ST, 90031, $950000
334, N 2ND ST, 95112, $1300000
20487, ANITA AVE, 94546, $16100000
4372, MISSISSIPPI ST, 92104, $6700000
2606, 27TH ST, 95818, $1215000
4070, CHAMOUNE AVE, 92105, $1169000
3939, MAXSON RD, 91732, $11000000
3920, BUCK OWENS BLVD, 93308, $200000
6626, OWENS DR, 94588, $2350000
2078, N ANGUS ST, 93703, $15800000
827, S GRAND VIEW ST, 90057, $5500000
2003, MARINE AVE, 90249, $1100000
1191, E FLORENCE AVE, 90001, $2300000
1459, HARBOR AVE, 90813, $1100000
8205, COMMONWEALTH AVE, 90621, $3000000
15092, SUMMIT AVE, 92336, $2563422
2628, SEMINARY AVE, 94605, $750000
1001, HYPERION AVE, 90029, $4325000
3632, W 5TH ST, 93030, $560000
215, KING ST, 94107, $4300000
1556, REPORT AVE, 95205, $799000
2731, NAGLEE RD, 95304, $6700000
6157, COLDWATER CANYON AVE, 91606, $7750000
2204, IRVING ST, 94122, $5880000
124, 1/2 EVERETT ST, 90026, $1300000
11701, FIRESTONE BLVD, 90650, $2575000
4746, TELEGRAPH RD, 90022, $3414200
1963, N VENTURA RD, 93036, $3800000
28416, CONSTELLATION RD, 91355, $1050000
7716, CRAIG AVE, 90621, $3500000
17300, STEVENS CANYON RD, 95014, $2100000
148, S CATALINA ST, 90004, $2050000
3654, W 5TH ST, 93030, $625000
2661, CONEJO CENTER DR, 91320, $585000
1251, 1ST ST, 95020, $8350000
1725, W ADAMS BLVD, 90018, $4900000
827, 1/2 EVERETT ST, 90026, $1300000
906, W 7TH ST, 93030, $239900
26832, CHERRY HILLS BLVD, 92586, $18500000
1658, ACTION AVE, 94559, $3100000
1528, IRVING ST, 94122, $1700000
450, E TODD RD, 95407, $10000000
213, W 7TH ST, 93230, $500000
931, 1/2 EVERETT ST, 90026, $1300000
1250, 1ST ST, 95020, $8350000
26836, CHERRY HILLS BLVD, 92586, $18500000
1017, UNIVERSITY AVE, 94710, $4349000
1814, ARNOLD INDUSTRIAL PL, 94520, $3000000
4054, E ASHLAN AVE, 93726, $4059000
1315, W 11TH ST, 95341, $3150000
14021, VAN NUYS BLVD, 91331, $1350000
41214, FREMONT BLVD, 94538, $3196000
287, KING ST, 94107, $4300000
213, W LA CADENA DR, 92501, $1199000
4059, E ASHLAN AVE, 93726, $4059000
611, E 3RD AVE, 94401, $16500000
0, REDWOOD BLVD, 94945, $1300000
311, 1/2 EVERETT ST, 90026, $1300000
646, E 3RD AVE, 94401, $16500000
1627, ACTION AVE, 94559, $3100000
1211, 1ST ST, 95020, $8350000
13409, WOODRUFF AVE, 90706, $2950000
0, TENNESSE ST, 92399, $424900
3689, W 5TH ST, 93030, $560000
5725, S SOTO ST, 90255, $1529000
113, N A ST, 93030, $1800000
904, N BLACKSTONE AVE, 93701, $695000
871, W RIALTO AVE, 92376, $2695000
1826, ARNOLD INDUSTRIAL PL, 94520, $3000000
105, S MOLLISON AVE, 92020, $4500000
5224, 3RD ST, 94124, $2995000
1325, HOWARD ST, 94103, $12000000
909, W 7TH ST, 93030, $239900
652, DEL GANADO RD, 94903, $1350000
258, LOMBARD ST, 91360, $1539000
630, SALEM ST, 95928, $1295000
616, 1/2 EVERETT ST, 90026, $1300000
7750, EDGEWATER DR, 94621, $4400000
4720, ENGLE RD, 95608, $1450000
1331, 1ST ST, 95020, $8350000
1403, CARLETON ST, 94702, $1200000
17501, E 17TH ST, 92780, $5655860
748, 1/2 EVERETT ST, 90026, $1300000
347, S CABRILLO AVE, 90731, $500000
7410, S CENTRAL AVE, 90001, $529900
3142, PARK MEADOWS DR, 93308, $1875000
285, COHASSET RD, 95926, $1450000
4890, 67TH ST, 92115, $4999999
15017, VENTURA BLVD, 91403, $4295000
12170, GARFIELD AVE, 90280, $5975000
17366, MERRILL AVE, 92335, $1195000
2168, BALBOA AVE, 92109, $2200000
5555, E OLIVE AVE, 93727, $9690000
1274, 1ST ST, 95020, $8350000
983, W 7TH ST, 93030, $239900
518, E ACACIA AVE, 92543, $530000
3328, HOLLY DR, 95376, $3200000
614, E 3RD AVE, 94401, $16500000
579, W LA HABRA BLVD, 90631, $799000
520, E EUCLID AVE, 90222, $49950000
3848, BEACON AVE, 94538, $995000
2557, 26TH AVE, 95820, $1600000
2901, NICOL AVE, 94602, $1395000
1349, GRAND AVE, 92109, $11000000
804, S MOUNTAIN AVE, 91762, $8712000
238, KING ST, 94107, $4300000
1655, N 8TH ST, 92324, $4600000
959, W 7TH ST, 93030, $239900
301, N PONDEROSA AVE, 91761, $5777775
12520, BURBANK BLVD, 91607, $2750000
1034, NATIONAL CITY BLVD, 91950, $7000000
6345, FAIR OAKS BLVD, 95608, $565000
2229, S GOLDEN STATE BLVD, 95380, $2096000
1824, 28TH AVE, 94601, $1525000
1223, UNIVERSITY AVE, 92103, $15750000
1809, VERDUGO BLVD, 91208, $1950000
446, E EUCLID AVE, 90222, $49950000
4067, S SAN PEDRO ST, 90011, $599000
409, COCHRAN ST, 93065, $8800000
12138, GARFIELD AVE, 90280, $5975000
4370, TECHNOLOGY DR, 94538, $8600000
517, E ACACIA AVE, 92543, $530000
16850, ROAD 26 RD, 93638, $528000
4380, MISSISSIPPI ST, 92104, $6700000
1535, E WALNUT AVE, 92867, $6950000
2906, ALUM ROCK AVE, 95127, $7900000
523, W 6TH ST, 94509, $865000
270, E BROKAW RD, 95112, $9000000
20667, LAKE FOREST DR, 92630, $9690000
8973, FOLSOM BLVD, 95826, $2500000
13414, WOODRUFF AVE, 90706, $2950000
20547, WISTERIA ST, 94546, $3588000
326, W PALM ST, 90220, $1995000
815, E MAIN ST, 91801, $8980000
4447, AUBURN BLVD, 95841, $1450000
224, 1/2 EVERETT ST, 90026, $1300000
749, E CHAPMAN AVE, 92866, $399900
738, E CHAPMAN AVE, 92866, $399900
5608, CYPRESS AVE, 95608, $2100000
1430, ARROYO WAY, 94596, $400000
408, N BLACKSTONE AVE, 93701, $835000
191, S E ST, 92401, $1250000
587, N LA CADENA DR, 92324, $1399990
992, W 7TH ST, 93030, $299500
909, 35TH AVE, 95062, $4925000
20477, ANITA AVE, 94546, $16100000
1495, CARMEL DR, 94596, $4850000
823, S ANZA ST, 92020, $1225000
3840, WATT AVE, 95821, $1690000
4560, N FIGUEROA ST, 90065, $3450000
1627, H ST, 93721, $1350000
2208, IRVING ST, 94122, $5880000
3665, W 5TH ST, 93030, $560000
12644, OXNARD ST, 91606, $799000
37428, CENTRALMONT PL, 94536, $3500000
6899, N MILBURN AVE, 93722, $4233000
418, PIEDMONT AVE, 91206, $4350000
711, N MAIN ST, 90012, $28000000
9516, KRUSE RD, 90660, $3286320
513, N MYERS ST, 92054, $13250000
628, E SLAUSON AVE, 90011, $11308239
629, S HOPE AVE, 91761, $419900
5603, CUSHING PKY, 94538, $29950000
210, S LONG BEACH BLVD, 90221, $375000
1773, GEARY RD, 94597, $2300000
3602, W 5TH ST, 93030, $625000
44155, 10TH ST, 93534, $3600000
1408, W VALLEY BLVD, 91803, $2100000
26874, CHERRY HILLS BLVD, 92586, $18500000
4419, W ROSECRANS AVE, 90250, $1250000
3668, W 5TH ST, 93030, $560000
1168, E ASH AVE, 92831, $3405000
874, JACKSON ST, 94559, $1150000
196, 1/2 EVERETT ST, 90026, $1300000
540, 1/2 EVERETT ST, 90026, $1300000
8820, ARTESIA BLVD, 90706, $1650000
6, 1/2 EVERETT ST, 90026, $1300000
2286, 15TH ST, 94114, $1950000
3759, OCEAN VIEW BLVD, 92113, $2125000
4172, PACIFIC COAST HWY, 90505, $17950000
1265, YORK ST, 94801, $1450000
645, 1/2 EVERETT ST, 90026, $1300000
914, W 7TH ST, 93030, $299500
31687, HAYMAN ST, 94544, $730000
2735, CONEJO CENTER DR, 91320, $585000
3566, KETTNER BLVD, 92101, $11500000
310, E BALL RD, 92805, $6399000
3132, PARK MEADOWS DR, 93308, $1875000
1679, ACTION AVE, 94559, $3100000
2316, ROCKVILLE RD, 94534, $3500000
1207, 1ST ST, 95020, $8350000
3501, W BALL RD, 92804, $1495000
2141, FRONT ST, 92101, $1695000
550, 1/2 EVERETT ST, 90026, $1300000
41237, FREMONT BLVD, 94538, $3196000
8408, FLORENCE AVE, 90240, $1100000
1422, EDINGER AVE, 92780, $1389780
331, N SERRANO AVE, 90004, $1999000
4379, TECHNOLOGY DR, 94538, $8600000
4346, TECHNOLOGY DR, 94538, $8600000
497, N 13TH ST, 95112, $2900000
2616, CONEJO CENTER DR, 91320, $585000
435, N VARNEY ST, 91502, $5995000
303, S CABRILLO AVE, 90731, $500000
392, 1/2 EVERETT ST, 90026, $1300000
615, E 3RD AVE, 94401, $16500000
3998, INLAND EMPIRE BLVD, 91764, $5497000
769, 1/2 EVERETT ST, 90026, $1300000
13530, 7TH PL, 92399, $3960065
2646, CONEJO CENTER DR, 91320, $585000
3653, W 5TH ST, 93030, $625000
3659, OLYMPIC BLVD, 90023, $1500000
915, W 7TH ST, 93030, $299500
3870, BALDWIN AVE, 91731, $1100000
4060, ROSEDALE HWY, 93308, $890000
37400, FALLING SPRINGS RD, 92399, $3300000
917, 1/2 EVERETT ST, 90026, $1300000
405, COCHRAN ST, 93065, $8800000
149, W RIALTO AVE, 92376, $1000000
1315, 1ST ST, 95020, $8350000
2070, N ANGUS ST, 93703, $15800000
428, IRWIN ST, 94901, $8400000
8386, SHELDON RD, 95624, $1600000
962, 18TH ST, 94607, $1850000
2736, NAGLEE RD, 95304, $6700000
2634, CONEJO CENTER DR, 91320, $585000
5248, 3RD ST, 94124, $2995000
3946, ALABAMA ST, 92104, $1375000
22003, AVALON BLVD, 90745, $1695000
2265, DURFEE AVE, 91732, $4000000
33353, YUCAIPA BLVD, 92399, $925000
162, SANTA FE AVE, 94801, $4095000
904, W 7TH ST, 93030, $239900
354, S CABRILLO AVE, 90731, $500000
6937, ARCHIBALD AVE, 91701, $1790000
754, CALLE PL, 93012, $1630000
1636, E MISSION BLVD, 91766, $1200000
4506, LANKERSHIM BLVD, 91602, $7995000
1525, IRVING ST, 94122, $1700000
554, BLOSSOM HILL RD, 95123, $3200000
1085, CIRCLE CITY DR, 92879, $6580000
2100, SANTA CLARA AVE, 94501, $1385000
1923, 2ND AVE, 92101, $1899000
1732, W ADAMS BLVD, 90018, $4900000
629, DEL GANADO RD, 94903, $1350000
2314, S ORANGE AVE, 93725, $5592015
342, 1/2 EVERETT ST, 90026, $1300000
831, 1/2 EVERETT ST, 90026, $1300000
112, S HARBOR BLVD, 92805, $545000
499, E EUCLID AVE, 90222, $49950000
1820, E GARRY AVE, 92705, $80000
1534, REPORT AVE, 95205, $799000
2632, SOQUEL DR, 95065, $3400000
6145, CAMINO VERDE DR, 95119, $9750000
5308, FOOTHILL BLVD, 94601, $475000
7734, N MADSEN AVE, 93619, $1700000
12692, GARDEN GROVE BLVD, 92843, $3495000
26883, CHERRY HILLS BLVD, 92586, $18500000
1612, CLAY ST, 94612, $4000000
884, 1/2 EVERETT ST, 90026, $1300000
3642, W 5TH ST, 93030, $560000
425, 1/2 EVERETT ST, 90026, $1300000
2015, E PONTIAC WAY, 93726, $2300000
4128, EL CAMINO AVE, 95821, $3083562
1531, REPORT AVE, 95205, $799000
850, COLORADO BLVD, 90041, $2950000
13686, EUCLID ST, 92843, $2300000
2520, STANWELL DR, 94520, $4625000
712, 1/2 EVERETT ST, 90026, $1300000
321, S CABRILLO AVE, 90731, $500000
501, E BIDWELL ST, 95630, $2195000
2539, MISSION ST, 94110, $3500000
171, W ALAMEDA ST, 95336, $795000
3975, TYLER ST, 92503, $910000
8976, FOLSOM BLVD, 95826, $2500000
1813, ARNOLD INDUSTRIAL PL, 94520, $3000000
620, BRIDGE ST, 95991, $285000
5433, STATIONERS WAY, 95842, $1450000
825, E COOLEY AVE, 92408, $4408800
290, KING ST, 94107, $4300000
797, S ALMADEN AVE, 95110, $3980000
20496, ANITA AVE, 94546, $16100000
9507, KRUSE RD, 90660, $3286320
202, W OAK ST, 95203, $425000
6230, MISSION ST, 94014, $2995000
41236, FREMONT BLVD, 94538, $3196000
1850, WARBURTON AVE, 95050, $3400000
5630, CUSHING PKY, 94538, $29950000
1294, 1ST ST, 95020, $8350000
908, W 7TH ST, 93030, $299500
2943, JEFFERSON ST, 92008, $1250000
1681, E HIGHLAND AVE, 92404, $3099900
870, N GARFIELD AVE, 90640, $1395000
631, DEL GANADO RD, 94903, $1350000
397, S CABRILLO AVE, 90731, $500000
23021, MARIPOSA AVE, 90502, $1199000
728, 1/2 EVERETT ST, 90026, $1300000
1698, ACTION AVE, 94559, $3100000
425, W 1ST ST, 92780, $2900000
4779, 71ST ST, 91942, $1175000
240, 1/2 EVERETT ST, 90026, $1300000
6117, CAMINO VERDE DR, 95119, $9750000
1954, N VENTURA RD, 93036, $3800000
146, S OCCIDENTAL BLVD, 90057, $4750000
3679, W 5TH ST, 93030, $625000
343, 1/2 EVERETT ST, 90026, $1300000
5901, COMANCHE DR, 93306, $4000000
5840, MITCHELL AVE, 92505, $3750000
4240, E LOS ANGELES AVE, 93063, $668000
2426, LAS POSITAS RD, 94551, $8350000
2750, NAGLEE RD, 95304, $6700000
6158, COLDWATER CANYON AVE, 91606, $7750000
2336, STANWELL DR, 94520, $3000000
6135, CAMINO VERDE DR, 95119, $9750000
5244, 3RD ST, 94124, $2995000
978, W 7TH ST, 93030, $239900
415, PETALUMA BLVD, 94952, $1950000
2375, E TULARE AVE, 93274, $1350000
2607, 27TH ST, 95818, $1215000
2275, DURFEE AVE, 91732, $4000000
996, W 7TH ST, 93030, $299500
10769, HOLE AVE, 92505, $7500000
184, S HARBOR BLVD, 92805, $545000
920, S CENTRAL AVE, 91204, $14950000
5637, HUB ST, 90042, $1649000
444, N H ST, 92410, $1195000
112, CORAL ST, 95060, $899000
707, LAKE AVE, 91104, $2840000
1499, CARMEL DR, 94596, $4850000
115, N TUSTIN AVE, 92807, $2800000
3013, RAILROAD AVE, 94565, $250000
9515, KRUSE RD, 90660, $3286320
9763, FOOTHILL BLVD, 91730, $999999
1334, E CARSON ST, 90745, $3495000
2663, CONEJO CENTER DR, 91320, $585000
0, GERARD AVE, 95341, $2226500
476, E EUCLID AVE, 90222, $49950000
946, W 7TH ST, 93030, $239900
1755, WOOLNER AVE, 94533, $509000
5848, ADENMOOR AVE, 90713, $1563499
821, D AVE, 91950, $32000000
525, 1/2 EVERETT ST, 90026, $1300000
3673, W 5TH ST, 93030, $560000
702, S LA BREA AVE, 90301, $1765000
3334, HARBOR VIEW DR, 92106, $4200000
1641, N 8TH ST, 92324, $4600000
1606, H ST, 93721, $1350000
580, N LA CADENA DR, 92324, $1399990
715, E AVENUE, 93535, $4713600
36633, CATHEDRAL CANYON DR, 92234, $2000000
2260, MISSION ST, 94110, $2399000
9012, RESEARCH DR, 92618, $16900000
1820, ARNOLD INDUSTRIAL PL, 94520, $3000000
9901, GARDEN GROVE BLVD, 92641, $4700000
85, 1/2 EVERETT ST, 90026, $1300000
1316, 1ST ST, 95020, $8350000
1669, ACTION AVE, 94559, $3100000
2701, S FAIRVIEW ST, 92704, $21566375
2066, N ANGUS ST, 93703, $15800000
1086, REDONDO AVE, 90804, $1000000
1834, BELL ST, 95825, $2800000
16400, MOCKINGBIRD CANYON RD, 92504, $900000
1601, N MILLER ST, 92806, $6200000
743, E CHAPMAN AVE, 92866, $399900
14068, GRAHAM ST, 92553, $1350000
1717, SESSUMS DR, 92374, $5400000
329, 1/2 EVERETT ST, 90026, $1300000
314, E 31ST ST, 91950, $825000
7628, SAN FERNANDO RD, 91352, $2500000
312, N ROOSEVELT AVE, 92832, $13700000
844, S MOUNTAIN AVE, 91762, $8712000
752, E CITRUS AVE, 92374, $1100000
1257, 1ST ST, 95020, $8350000
735, 1/2 EVERETT ST, 90026, $1300000
3809, UNION PACIFIC AVE, 90023, $999999
3758, OCEAN VIEW BLVD, 92113, $2125000
1205, E VINE ST, 95240, $1400000
308, 1/2 EVERETT ST, 90026, $1300000
4732, HAWLEY BLVD, 92116, $16295000
775, 1/2 EVERETT ST, 90026, $1300000
582, N LA CADENA DR, 92324, $1399990
530, 1/2 EVERETT ST, 90026, $1300000
2722, CONEJO CENTER DR, 91320, $585000
364, 1/2 EVERETT ST, 90026, $1300000
637, E SLAUSON AVE, 90011, $11308239
28437, HASKELL CANYON RD, 91390, $8000000
2278, DURFEE AVE, 91732, $4000000
999, W 7TH ST, 93030, $299500
2202, SONOMA BLVD, 94590, $949888
834, 1/2 EVERETT ST, 90026, $1300000
22366, PHILIPRIMM ST, 91367, $1300000
1616, BEVERLY BLVD & 118 UNION PL, 90026, $4490000
379, S CABRILLO AVE, 90731, $500000
1582, ALBATROSS DR, 94087, $1995000
6106, CAMINO VERDE DR, 95119, $9750000
839, INTERNATIONAL BLVD, 94606, $4900000
8230, COMMONWEALTH AVE, 90621, $3000000
5924, YORK BLVD, 90042, $3425000
31698, HAYMAN ST, 94544, $730000
552, 1/2 EVERETT ST, 90026, $1300000
331, 1/2 EVERETT ST, 90026, $1300000
8135, ARROYO DR, 91770, $4098000
3657, W 5TH ST, 93030, $560000
729, E CHAPMAN AVE, 92866, $399900
2760, OLD SONOMA RD, 94558, $8250000
2615, OCEAN AVE, 94132, $4500000
5185, N FLOYD AVE, 93723, $750000
275, 1/2 EVERETT ST, 90026, $1300000
4738, ENGLE RD, 95608, $1450000
7948, AUBURN BLVD, 95610, $3200000
131, N TUSTIN AVE, 92780, $3000000
357, S CABRILLO AVE, 90731, $500000
5926, MISSION GORGE RD, 92120, $12450000
5671, CUSHING PKY, 94538, $29950000
1030, E FLORIDA AVE, 92543, $888000
1977, SATURN ST, 91755, $42153000
430, 2ND ST, 95991, $540000
135, W RIALTO AVE, 92376, $1000000
1570, REPORT AVE, 95205, $799000
28435, HASKELL CANYON RD, 91390, $8000000
3577, KETTNER BLVD, 92101, $11500000
3880, BEACON AVE, 94538, $995000
854, S MOUNTAIN AVE, 91762, $8712000
10656, SAN SEVAINE WAY, 91752, $1982400
626, DEL GANADO RD, 94903, $1350000
41222, FREMONT BLVD, 94538, $3196000
286, KING ST, 94107, $4300000
217, 1/2 EVERETT ST, 90026, $1300000
6142, CAMINO VERDE DR, 95119, $9750000
432, E WEBER AVE, 90222, $3603820
3088, W ASHLAN AVE, 93722, $6925000
1161, CALIFORNIA AVE, 92881, $5639540
2209, ARTESIA BLVD, 90278, $2380000
354, 1/2 EVERETT ST, 90026, $1300000
3654, E HIGHLAND AVE, 92346, $5900000
12194, GARFIELD AVE, 90280, $5975000
608, N FRESNO ST, 93701, $139900
35135, ALVARADO NILES RD, 94587, $3150000
20463, ANITA AVE, 94546, $16100000
1064, FOLSOM ST, 94103, $7500000
1331, 4TH ST, 94901, $6000000
3363, 20TH ST, 94110, $1200000
2668, CONEJO CENTER DR, 91320, $585000
137, E THOUSAND OAKS BLVD, 91360, $6000000
22735, LA PALMA AVE, 92887, $1737000
16623, BELLFLOWER BLVD, 90706, $1450000
10665, SAN SEVAINE WAY, 91752, $1982400
295, GOODYEAR ST, 95110, $3593664
4377, TECHNOLOGY DR, 94538, $8600000
216, S MAIN ST, 95035, $5000000
2325, MARKET ST, 94114, $6495000
161, 1/2 EVERETT ST, 90026, $1300000
490, E EUCLID AVE, 90222, $49950000
1307, W 11TH ST, 95341, $3150000
5921, MISSION GORGE RD, 92120, $12450000
4831, PROCTOR RD, 94546, $1480000
140, W RIALTO AVE, 92376, $1000000
808, S HOBART BLVD, 90005, $14950000
491, WILDROSE AVE, 92324, $2950000
358, 1/2 EVERETT ST, 90026, $1300000
994, W 7TH ST, 93030, $239900
4065, E ASHLAN AVE, 93726, $4059000
4375, MISSISSIPPI ST, 92104, $6700000
11349, INDIAN ST, 92557, $130000
135, N VERDUGO RD, 91206, $5450000
23943, LYONS AVE, 91321, $3300000
5681, CUSHING PKY, 94538, $29950000
198, 1/2 EVERETT ST, 90026, $1300000
5671, SANTA TERESA BLVD, 95123, $13000000
903, W 7TH ST, 93030, $239900
1537, GRANT AVE, 94133, $2300000
4045, E ASHLAN AVE, 93726, $4059000
1403, S MAIN ST, 92707, $1500000
3639, W 5TH ST, 93030, $560000
