Street Number, Street Name, Zipcode, Price, Hyperlink
20447, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
2049, SINALOA RD, 93065, 2600000, https://www.loopnet.com/Listing/2030-2050-Sinaloa-Rd-Simi-Valley-CA/16708112/
3831, WISCONSIN ST, 90037, 1800000, https://www.loopnet.com/Listing/3831-Wisconsin-St-Los-Angeles-CA/17611667/
734, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
654, DEL GANADO RD, 94903, 1350000, https://www.loopnet.com/Listing/621-655-Del-Ganado-Rd-San-Rafael-CA/15074456/
1289, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
5199, OLIVE DR, 94521, 1400000, https://www.loopnet.com/Listing/5199-Olive-Dr-Concord-CA/17471496/
1657, A ST, 94509, 6200000, https://www.loopnet.com/Listing/1611-1663-A-St-Antioch-CA/17528195/
980, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
442, N M ST, 93274, 1299000, https://www.loopnet.com/Listing/438-463-N-M-St-Tulare-CA/15365742/
1421, S GAREY AVE, 91766, 8500000, https://www.loopnet.com/Listing/1421-S-Garey-Ave-Pomona-CA/16904333/
34260, CORREGIDOR DR, 92234, 235000, https://www.loopnet.com/Listing/34260-Corregidor-Dr-Cathedral-City-CA/17113819/
26889, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
7150, EL CAJON BLVD, 92115, 6995000, https://www.loopnet.com/Listing/7150-El-Cajon-Blvd-San-Diego-CA/16627714/
1720, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
596, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
188, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2704, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
545, N UNION RD, 95337, 1250000, https://www.loopnet.com/Listing/545-N-Union-Rd-Manteca-CA/17428659/
7690, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
44680, JACKSON ST, 92201, 1774000, https://www.loopnet.com/Listing/44680-Jackson-St-Indio-CA/17257543/
73, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
41685, DATE ST, 92562, 812820, https://www.loopnet.com/Listing/41675-41695-Date-St-Murrieta-CA/17062252/
2253, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
13163, FLORES ST, 90670, 2890000, https://www.loopnet.com/Listing/13163-Flores-St-Santa-Fe-Springs-CA/16510964/
1599, W BETTERAVIA RD, 93455, 2950000, https://www.loopnet.com/Listing/1599-W-Betteravia-Rd-Santa-Maria-CA/17048617/
835, S MOUNTAIN AVE, 91762, 8712000, https://www.loopnet.com/Listing/800-870-S-Mountain-Ave-Ontario-CA/17033296/
1933, COFFEE RD, 95355, 800000, https://www.loopnet.com/Listing/1933-Coffee-Rd-Modesto-CA/16623119/
814, E MAIN ST, 91801, 8980000, https://www.loopnet.com/Listing/801-817-E-Main-St-Alhambra-CA/16869875/
7912, N LAURELGLEN BLVD, 93309, 559000, https://www.loopnet.com/Listing/7912-N-Laurelglen-Blvd-Bakersfield-CA/17494692/
966, MOFFAT BLVD, 95336, 900000, https://www.loopnet.com/Listing/951-975-Moffat-Blvd-Manteca-CA/17013272/
3698, W 5TH ST, 93030, 560000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971031/
859, 3RD ST, 90403, 13250000, https://www.loopnet.com/Listing/858-860-3rd-St-Santa-Monica-CA/17339304/
3760, OCEAN VIEW BLVD, 92113, 2125000, https://www.loopnet.com/Listing/3750-3760-Ocean-View-Blvd-San-Diego-CA/16654403/
1413, W VALLEY BLVD, 91803, 2100000, https://www.loopnet.com/Listing/1401-1427-W-Valley-Blvd-Alhambra-CA/16890767/
377, KANSAS ST, 92373, 7300000, https://www.loopnet.com/Listing/377-Kansas-St-Redlands-CA/15919530/
701, LAKE AVE, 91104, 2840000, https://www.loopnet.com/Listing/701-707-Lake-Ave-Pasadena-CA/17651223/
2288, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
3709, MORSE AVE, 95821, 4100000, https://www.loopnet.com/Listing/3709-3711-Morse-Ave-Sacramento-CA/16223765/
285, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
8145, ARROYO DR, 91770, 4098000, https://www.loopnet.com/Listing/8129-8147-Arroyo-Dr-Rosemead-CA/13715448/
4411, HYLAND AVE, 95127, 2000000, https://www.loopnet.com/Listing/4411-Hyland-Ave-San-Jose-CA/11238666/
9772, RESEARCH DR, 92618, 2102660, https://www.loopnet.com/Listing/9770-9800-Research-Dr-Irvine-CA/17003608/
1626, H ST, 93721, 1350000, https://www.loopnet.com/Listing/1600-1650-H-St-Fresno-CA/16494239/
4691, CLAYTON RD, 94521, 3000000, https://www.loopnet.com/Listing/4691-Clayton-Rd-Concord-CA/16856991/
17315, STEVENS CANYON RD, 95014, 2100000, https://www.loopnet.com/Listing/17300-17320-Stevens-Canyon-Rd-Cupertino-CA/17463047/
7615, EL CAJON BLVD, 91942, 899000, https://www.loopnet.com/Listing/7615-El-Cajon-Blvd-La-Mesa-CA/14749182/
9765, FOOTHILL BLVD, 91730, 999999, https://www.loopnet.com/Listing/9760-9776-Foothill-Blvd-Rancho-Cucamonga-CA/16417127/
7685, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
55, COLLEGE AVE, 95401, 3450000, https://www.loopnet.com/Listing/55-College-Ave-Santa-Rosa-CA/17555184/
182, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
1127, COLORADO AVE, 95380, 8080000, https://www.loopnet.com/Listing/1119-1127-Colorado-Ave-Turlock-CA/16405963/
3656, W 5TH ST, 93030, 560000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971031/
451, LYTTON AVE, 94301, 3650000, https://www.loopnet.com/Listing/451-Lytton-Ave-Palo-Alto-CA/16895443/
4807, WHITTIER BLVD, 90022, 3304224, https://www.loopnet.com/Listing/4801-4807-Whittier-Blvd-Los-Angeles-CA/17448832/
8972, FOLSOM BLVD, 95826, 2500000, https://www.loopnet.com/Listing/8957-8979-Folsom-Blvd-Sacramento-CA/17245198/
1090, S 8TH ST, 92324, 1225000, https://www.loopnet.com/Listing/1090-S-8th-St-Colton-CA/16506755/
2718, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
18058, FRESNO ST, 92345, 299900, https://www.loopnet.com/Listing/18058-Fresno-St-Hesperia-CA/17637695/
1731, W ADAMS BLVD, 90018, 4900000, https://www.loopnet.com/Listing/1722-1734-W-Adams-Blvd-Los-Angeles-CA/17345372/
1807, SOQUEL AVE, 95062, 4500000, https://www.loopnet.com/Listing/1800-1818-Soquel-Ave-Santa-Cruz-CA/17702822/
4749, TELEGRAPH RD, 90022, 3414200, https://www.loopnet.com/Listing/4745-4755-Telegraph-Rd-Los-Angeles-CA/17730693/
3683, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
1833, ARNOLD INDUSTRIAL PL, 94520, 3000000, https://www.loopnet.com/Listing/1806-1836-Arnold-Industrial-Pl-Concord-CA/16740542/
12, LORENZEN RD, 95304, 3950000, https://www.loopnet.com/Listing/12-Lorenzen-Rd-Tracy-CA/14343814/
4935, E CHAPMAN AVE, 92869, 2985000, https://www.loopnet.com/Listing/4935-E-Chapman-Ave-Orange-CA/16374476/
10653, SAN SEVAINE WAY, 91752, 1982400, https://www.loopnet.com/Listing/10621-10675-San-Sevaine-Way-Jurupa-Valley-CA/17033169/
7400, REDWOOD BLVD, 94945, 4500000, https://www.loopnet.com/Listing/7400-Redwood-Blvd-Novato-CA/16999549/
1529, E WALNUT AVE, 92867, 6950000, https://www.loopnet.com/Listing/1527-1541-E-Walnut-Ave-Orange-CA/17194816/
20554, WISTERIA ST, 94546, 3588000, https://www.loopnet.com/Listing/20535-20555-Wisteria-St-Castro-Valley-CA/17531531/
3628, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
3624, W 5TH ST, 93030, 560000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971031/
9895, GARDEN GROVE BLVD, 92641, 4700000, https://www.loopnet.com/Listing/9891-9901-Garden-Grove-Blvd-Garden-Grove-CA/15436402/
2374, PACIFIC AVE, 90806, 955000, https://www.loopnet.com/Listing/2369-2377-Pacific-Ave-Long-Beach-CA/17583973/
2080, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
520, NE TURNER AVE, 91764, 10250000, https://www.loopnet.com/Listing/520-NE-Turner-Ave-Ontario-CA/17633814/
963, MOFFAT BLVD, 95336, 900000, https://www.loopnet.com/Listing/951-975-Moffat-Blvd-Manteca-CA/17013272/
3007, TELEGRAPH AVE, 94609, 5450000, https://www.loopnet.com/Listing/3001-3007-Telegraph-Ave-Oakland-CA/17284290/
287, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
5609, AUTO MALL PKY, 94538, 8800000, https://www.loopnet.com/Listing/5605-5615-Auto-Mall-Pky-Fremont-CA/16904665/
5241, 3RD ST, 94124, 2995000, https://www.loopnet.com/Listing/5222-5250-3rd-St-San-Francisco-CA/17387843/
1498, E THOUSAND OAKS BLVD, 91362, 3450000, https://www.loopnet.com/Listing/1491-1501-E-Thousand-Oaks-Blvd-Thousand-Oaks-CA/16560302/
4511, W 120TH ST, 90250, 1095000, https://www.loopnet.com/Listing/4511-W-120th-St-Hawthorne-CA/17388872/
2607, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
1547, REPORT AVE, 95205, 799000, https://www.loopnet.com/Listing/1525-1573-Report-Ave-Stockton-CA/17134490/
5405, E LA PALMA AVE, 92807, 1650000, https://www.loopnet.com/Listing/5405-E-La-Palma-Ave-Anaheim-CA/16208456/
2660, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
848, MAGNOLIA AVE, 90813, 619000, https://www.loopnet.com/Listing/848-850-Magnolia-Ave-Long-Beach-CA/16619875/
1634, A ST, 94509, 6200000, https://www.loopnet.com/Listing/1611-1663-A-St-Antioch-CA/17528195/
167, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
21617, FIGUEROA ST, 90745, 1020000, https://www.loopnet.com/Listing/21617-Figueroa-St-Carson-CA/17515167/
948, RUFF DR, 95110, 5738550, https://www.loopnet.com/Listing/935-949-Ruff-Dr-San-Jose-CA/15087756/
411, W LACEY BLVD, 93230, 1628571, https://www.loopnet.com/Listing/411-W-Lacey-Blvd-Hanford-CA/17397655/
5019, CASS ST, 92109, 3500000, https://www.loopnet.com/Listing/5005-5019-Cass-St-San-Diego-CA/16174680/
1227, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
2112, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
738, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
823, E NORMAN RD, 92408, 410000, https://www.loopnet.com/Listing/823-E-Norman-Rd-San-Bernardino-CA/17304575/
1709, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
2697, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
576, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
778, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
20424, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
823, S GRAND VIEW ST, 90057, 5500000, https://www.loopnet.com/Listing/821-827-S-Grand-View-St-Los-Angeles-CA/17524569/
106, N A ST, 93030, 1800000, https://www.loopnet.com/Listing/101-119-N-A-St-Oxnard-CA/16948652/
4351, LATHAM ST, 92501, 3375000, https://www.loopnet.com/Listing/4351-Latham-St-Riverside-CA/16394958/
2462, ATHENS AVE, 96001, 8800000, https://www.loopnet.com/Listing/2453-2471-Athens-Ave-Redding-CA/17204252/
5460, DELLWOOD WAY, 95118, 2079000, https://www.loopnet.com/Listing/5460-Dellwood-Way-San-Jose-CA/15294750/
2624, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
2001, W MYRTLE ST, 92703, 1780000, https://www.loopnet.com/Listing/2001-W-Myrtle-St-Santa-Ana-CA/13848234/
3139, PARK MEADOWS DR, 93308, 1875000, https://www.loopnet.com/Listing/3124-3144-Park-Meadows-Dr-Bakersfield-CA/17254429/
364, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
20770, LEAPWOOD AVE, 90746, 5998620, https://www.loopnet.com/Listing/20770-20780-Leapwood-Ave-Carson-CA/16340253/
903, PACIFIC AVE, 95060, 4450000, https://www.loopnet.com/Listing/903-Pacific-Ave-Santa-Cruz-CA/17462307/
174, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
1817, HILLSDALE AVE, 95124, 15000000, https://www.loopnet.com/Listing/1814-1818-Hillsdale-Ave-San-Jose-CA/12946677/
5911, MISSION GORGE RD, 92120, 12450000, https://www.loopnet.com/Listing/5901-5927-Mission-Gorge-Rd-San-Diego-CA/16757796/
416, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2552, WALNUT AVE, 92780, 1700000, https://www.loopnet.com/Listing/2552-Walnut-Ave-Tustin-CA/15512281/
2643, SOQUEL DR, 95065, 3400000, https://www.loopnet.com/Listing/2628-2650-Soquel-Dr-Santa-Cruz-CA/17095042/
1422, W VALLEY BLVD, 91803, 2100000, https://www.loopnet.com/Listing/1401-1427-W-Valley-Blvd-Alhambra-CA/16890767/
6926, ARCHIBALD AVE, 91701, 1790000, https://www.loopnet.com/Listing/6910-6946-Archibald-Ave-Rancho-Cucamonga-CA/15785689/
512, E EUCLID AVE, 90222, 49950000, https://www.loopnet.com/Listing/419-531-E-Euclid-Ave-Compton-CA/16301697/
9011, FOLSOM BLVD, 95826, 650000, https://www.loopnet.com/Listing/9011-Folsom-Blvd-Sacramento-CA/17536527/
611, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
1920, HANCOCK ST, 92110, 3200000, https://www.loopnet.com/Listing/1920-1928-Hancock-St-San-Diego-CA/16206512/
4747, TELEGRAPH RD, 90022, 3414200, https://www.loopnet.com/Listing/4745-4755-Telegraph-Rd-Los-Angeles-CA/17730693/
3737, N BLACKSTONE AVE, 93726, 12500000, https://www.loopnet.com/Listing/3737-N-Blackstone-Ave-Fresno-CA/17504673/
12193, GARFIELD AVE, 90280, 5975000, https://www.loopnet.com/Listing/12132-12222-Garfield-Ave-South-Gate-CA/17303858/
71, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1600, H ST, 93721, 1350000, https://www.loopnet.com/Listing/1600-1650-H-St-Fresno-CA/16494239/
860, S MOUNTAIN AVE, 91762, 8712000, https://www.loopnet.com/Listing/800-870-S-Mountain-Ave-Ontario-CA/17033296/
747, E CHAPMAN AVE, 92866, 399900, https://www.loopnet.com/Listing/728-750-E-Chapman-Ave-Orange-CA/17174206/
1923, 2ND AVE, 92101, 1899000, https://www.loopnet.com/Listing/1915-1923-2nd-Ave-San-Diego-CA/16184005/
718, BROADWAY ST, 94590, 2500000, https://www.loopnet.com/Listing/707-727-Broadway-St-Vallejo-CA/16183649/
1331, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
815, S ENCINA ST, 93277, 1095000, https://www.loopnet.com/Listing/815-819-S-Encina-St-Visalia-CA/17031439/
1717, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
397, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
3601, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
4545, FELTER RD, 95035, 3975000, https://www.loopnet.com/Listing/4545-Felter-Rd-Milpitas-CA/15624008/
365, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
605, E WINDSOR RD, 91205, 2800000, https://www.loopnet.com/Listing/605-E-Windsor-Rd-Glendale-CA/15272985/
243, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
4843, PESCADERO AVE, 92107, 2075000, https://www.loopnet.com/Listing/4842-4848-Pescadero-Ave-San-Diego-CA/17525355/
4881, 67TH ST, 92115, 4999999, https://www.loopnet.com/Listing/4850-4890-67th-St-San-Diego-CA/17633041/
148, S CATALINA ST, 90004, 2050000, https://www.loopnet.com/Listing/144-150-S-Catalina-St-Los-Angeles-CA/17554584/
2619, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
1320, GRANT AVE, 94945, 3900000, https://www.loopnet.com/Listing/1316-1324-Grant-Ave-Novato-CA/17497429/
1553, S EL DORADO ST, 95206, 448000, https://www.loopnet.com/Listing/1546-1562-S-El-Dorado-St-Stockton-CA/17599904/
8968, FOLSOM BLVD, 95826, 2500000, https://www.loopnet.com/Listing/8957-8979-Folsom-Blvd-Sacramento-CA/17245198/
3579, 3RD AVE, 92103, 3200000, https://www.loopnet.com/Listing/3579-3585-3rd-Ave-San-Diego-CA/16701105/
20429, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
140, N INEZ ST, 92543, 1990000, https://www.loopnet.com/Listing/140-N-Inez-St-Hemet-CA/17519596/
420, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
12926, LAKELAND RD, 90670, 2682330, https://www.loopnet.com/Listing/12924-12930-Lakeland-Rd-Santa-Fe-Springs-CA/16657345/
2119, N BEACHWOOD DR, 90068, 5950000, https://www.loopnet.com/Listing/2119-N-Beachwood-Dr-Los-Angeles-CA/17381246/
220, 7TH ST, 94103, 5200000, https://www.loopnet.com/Listing/219-221-7th-St-San-Francisco-CA/17449716/
2720, S FAIRVIEW ST, 92704, 21566375, https://www.loopnet.com/Listing/2700-2722-S-Fairview-St-Santa-Ana-CA/11930833/
229, S RIVERSIDE AVE, 92376, 1995000, https://www.loopnet.com/Listing/219-231-S-Riverside-Ave-Rialto-CA/17418825/
26864, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
2371, PACIFIC AVE, 90806, 955000, https://www.loopnet.com/Listing/2369-2377-Pacific-Ave-Long-Beach-CA/17583973/
2031, BACON ST, 92107, 3400000, https://www.loopnet.com/Listing/2025-2041-Bacon-St-San-Diego-CA/16762323/
2887, B ST, 92102, 10750000, https://www.loopnet.com/Listing/2871-2891-B-St-San-Diego-CA/15881427/
4740, ENGLE RD, 95608, 1450000, https://www.loopnet.com/Listing/4718-4740-Engle-Rd-Carmichael-CA/17441526/
328, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
522, E ACACIA AVE, 92543, 530000, https://www.loopnet.com/Listing/517-525-E-Acacia-Ave-Hemet-CA/17704709/
10825, MAGNOLIA BLVD, 91601, 5950000, https://www.loopnet.com/Listing/10821-10831-Magnolia-Blvd-North-Hollywood-CA/17622705/
4366, MISSISSIPPI ST, 92104, 6700000, https://www.loopnet.com/Listing/4366-4380-Mississippi-St-San-Diego-CA/17192707/
1400, MITCHELL RD, 95351, 950000, https://www.loopnet.com/Listing/1400-Mitchell-Rd-Modesto-CA/16627903/
8508, GARDEN GROVE BLVD, 92844, 1898800, https://www.loopnet.com/Listing/8502-8516-Garden-Grove-Blvd-Garden-Grove-CA/17422474/
476, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
35135, ALVARADO NILES RD, 94587, 3150000, https://www.loopnet.com/Listing/35124-35136-Alvarado-Niles-Rd-Union-City-CA/17225586/
9773, FOOTHILL BLVD, 91730, 999999, https://www.loopnet.com/Listing/9760-9776-Foothill-Blvd-Rancho-Cucamonga-CA/16417127/
8965, RESEARCH DR, 92618, 4500000, https://www.loopnet.com/Listing/8965-Research-Dr-Irvine-CA/16311463/
15026, VALLEY BLVD, 92335, 425000, https://www.loopnet.com/Listing/15026-Valley-Blvd-Fontana-CA/15644239/
5371, E 29TH ST, 90815, 995000, https://www.loopnet.com/Listing/5371-E-29th-St-Long-Beach-CA/17522023/
1125, FOLSOM ST, 94103, 5750000, https://www.loopnet.com/Listing/1122-1126-Folsom-St-San-Francisco-CA/16718765/
1566, REPORT AVE, 95205, 799000, https://www.loopnet.com/Listing/1525-1573-Report-Ave-Stockton-CA/17134490/
1853, PINE AVE, 90806, 4000000, https://www.loopnet.com/Listing/1850-1854-Pine-Ave-Long-Beach-CA/17101319/
4369, TECHNOLOGY DR, 94538, 8600000, https://www.loopnet.com/Listing/4340-4390-Technology-Dr-Fremont-CA/16118464/
223, E SIXTH ST, 93030, 875000, https://www.loopnet.com/Listing/217-235-E-Sixth-St-Oxnard-CA/16444346/
1431, WEBSTER ST, 94501, 2500000, https://www.loopnet.com/Listing/1427-1431-Webster-St-Alameda-CA/13255755/
13403, WOODRUFF AVE, 90706, 2950000, https://www.loopnet.com/Listing/13402-13428-Woodruff-Ave-Bellflower-CA/17549692/
1539, W 134TH ST, 90249, 4075000, https://www.loopnet.com/Listing/1538-1542-W-134th-St-Gardena-CA/17041055/
652, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
26874, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
1696, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
493, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1647, E 1ST ST, 92701, 998000, https://www.loopnet.com/Listing/1647-1649-E-1st-St-Santa-Ana-CA/15806863/
3570, HOMESTEAD RD, 95051, 4000000, https://www.loopnet.com/Listing/3560-3570-Homestead-Rd-Santa-Clara-CA/17645702/
